 0.2365992357302713 0.7464900846029134 1
 1.950250321107023 1.226584904167306 1
 0.4386394243016272 2.180879557779731 1
 2.070892393725261 1.773138970281142 1
 1.647903962618373 1.659070824099108 1
 0.4336827968548844 2.800461769171721 1
 2.773728088283157 1.650251033322014 1
 5.094636215672621 0.5371553011665848 1
 1.124415199860827 1.372714855147278 1
 2.935039868170584 1.811273379859239 1
 1.224205433835809 2.138113352828786 1
 1.315108348793419 1.025079159628852 1
 0.6138603246989072 1.262586147789727 1
 1.548962088985121 1.629880652507356 1
 0.4016201114853293 2.384986665132188 1
 0.04142803277779228 1.196262816751071 1
 2.918923887794288 0.4679892698108135 1
 2.093453141799332 1.146765683805778 1
 1.376974185243967 1.262595782997128 1
 -1.120043534562075 2.177854227452538 1
 0.05721858433872296 1.570586723815779 1
 2.902616780428962 0.8739135384635625 1
 1.626028241106805 2.618064267252152 1
 3.471955847633539 1.220420824401613 1
 1.338484364350467 1.974974400368927 1
 1.343139726998427 1.237901524128901 1
 2.008337403599319 0.8619708319874759 1
 -0.06258962260937606 1.685252078410005 1
 2.276846782136331 0.3771686163819696 1
 1.896325080036138 1.791453978021415 1
 2.348148142253368 0.7339748212215904 1
 3.012697484271194 1.449775232134655 1
 2.974062848014412 0.7618220068389026 1
 3.158668789200421 2.198004363214511 1
 1.484987171164774 1.454713656149774 1
 0.5838881121713906 1.036493435807241 1
 -0.6489353511472613 2.074774052375838 1
 0.5486349177525907 1.397850436757211 1
 4.334958887823914 0.8122691904273638 1
 3.470858440120568 0.3190276318162428 1
 2.993416662585477 1.448915960453705 1
 2.764436775310898 0.685957211477957 1
 0.4569917113614765 1.576753394695555 1
 2.356325436821201 1.525607242040625 1
 1.003682293912292 2.192513832797557 1
 0.6106177803450599 1.848266448512977 1
 0.131000635614746 1.668011295119348 1
 0.443205509728783 1.707213175060802 1
 2.122577217834319 1.579168993947674 1
 1.248506454870766 1.955519989295323 1
 -1.160243341231968 1.250808689081322 1
 -0.1405067291127136 0.6272084477889025 1
 0.551289327719137 1.465143637316454 1
 0.8284142105689618 0.4043978173860192 1
 0.8624745664323819 0.2536046532346532 1
 1.775471200926308 1.519441811436659 1
 3.569414623156476 -0.8082661806089542 1
 3.049208920938877 2.045750229376907 1
 1.526513691685597 1.438491079227689 1
 0.7325916419853139 1.633692618716166 1
 3.101585896441682 0.1919855306248626 1
 -2.077646445428642 1.869836792516244 1
 3.469278349960314 0.9317798648902631 1
 2.276894638504001 0.9689233049681848 1
 -1.25717262839909 2.14089209556133 1
 1.311248932258529 1.088477289361663 1
 0.5528010837900844 1.368080062608843 1
 -0.4765739745533462 1.065624147686418 1
 1.364703267527632 1.565523230596351 1
 1.785525128038894 1.704698831768195 1
 1.99891330136877 1.405219908568529 1
 -0.8699663477500654 2.184165933207166 1
 1.501112520146132 1.580339162776837 1
